step_idx,power_dbm_requested,packet_idx_in_step,tx_id,send_ts_ns,done_ts_ns,elapsed_us,outcome,status_code,toa_us,lbt_enabled,inter_cycle_s,cfg_set_age_ms,host_loop_iter_us,python_rss_kb
5,7,10,0x0a,270780995174250,270781036102500,40928,ok,0,25728,0,0.0500,953,91866,0
5,7,11,0x0b,270781087225000,270781127400625,40175,ok,0,25728,0,0.0500,1045,92050,0
5,7,12,0x0c,270781179023000,270781223218500,44195,ok,0,25728,0,0.0500,1137,91798,0
5,7,13,0x0d,270781274881000,270781319281000,44400,ok,0,25728,0,0.0500,1233,95858,0
5,7,14,0x0e,270781370956875,270781414478500,43521,ok,0,25728,0,0.0500,1329,96075,0
5,7,15,0x0f,270781465529000,270781505651625,40122,ok,0,25728,0,0.0500,1423,94572,0
5,7,16,0x10,270781556643750,270781597169125,40525,ok,0,25728,0,0.0500,1514,91114,0
5,7,17,0x11,270781648296375,270781687205500,38909,ok,0,25728,0,0.0500,1606,91652,0
5,7,18,0x12,270781737966875,270781774790250,36823,ok,0,25728,0,0.0500,1696,89670,0
5,7,19,0x13,270781825809250,270781865573375,39764,ok,0,25728,0,0.0500,1784,87842,0
5,7,20,0x14,270781916291250,270781953165875,36874,ok,0,25728,0,0.0500,1874,90482,0
5,7,21,0x15,270782004715250,270782048960000,44244,ok,0,25728,0,0.0500,1963,88424,0
5,7,22,0x16,270782100912750,270782145066375,44153,ok,0,25728,0,0.0500,2059,96197,0
5,7,23,0x17,270782196800500,270782240824875,44024,ok,0,25728,0,0.0500,2155,95887,0
5,7,24,0x18,270782292442750,270782333797875,41355,ok,0,25728,0,0.0500,2250,95642,0
5,7,25,0x19,270782384389625,270782422562500,38172,ok,0,25728,0,0.0500,2342,91946,0
5,7,26,0x1a,270782474270250,270782517889875,43619,ok,0,25728,0,0.0500,2432,89880,0
5,7,27,0x1b,270782569327625,270782613334500,44006,ok,0,25728,0,0.0500,2527,95057,0
5,7,28,0x1c,270782664716125,270782708743875,44027,ok,0,25728,0,0.0500,2623,95388,0
