=== W2-02 TX: 318 fragments, uart=/dev/ttymxc3 ===
CFG_OK_URC: LBT_ENABLE=0
__W2_02_TX_READY__ n_fragments=318
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=0 tx_id=0x00 status=0(OK) toa_us=59008 elapsed_ms=73.3 payload_hex=fd00009e2001000c0820ffffffffffffffffffffffff3d524946463600000057454250565038202a000000f002009d012a200020003ec15aa64e27a523a22808
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=1 tx_id=0x01 status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fd00009e2101000c0820ffffffffffffffffffffffff3d524946463600000057454250565038202a000000f002009d012a200020003ec15aa64e27a523a22808
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=2 tx_id=0x02 status=0(OK) toa_us=59008 elapsed_ms=73.3 payload_hex=fd00019e2000f018096900003d9ee00000fef380061acbad00006d524946466600000057454250565038205a0000009004009d012a200020003ea9469b4aa624
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=3 tx_id=0x03 status=0(OK) toa_us=59008 elapsed_ms=73.3 payload_hex=fd00019e2100f018096900003d9ee00000fef380061acbad00006d524946466600000057454250565038205a0000009004009d012a200020003ea9469b4aa624
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=4 tx_id=0x04 status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fd00029e2022a1b7e800c015096300c0dc32506c541cb8743d705cfa70bbcb170000fef9693202b7a2dd8f0f040eef9666222e280b0a08c41469d66a5fb6b486
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=5 tx_id=0x05 status=0(OK) toa_us=59008 elapsed_ms=73.6 payload_hex=fd00029e2122a1b7e800c015096300c0dc32506c541cb8743d705cfa70bbcb170000fef9693202b7a2dd8f0f040eef9666222e280b0a08c41469d66a5fb6b486
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=6 tx_id=0x06 status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fd00039e207d73eb66cde0739dc9ab000000008d524946468600000057454250565038207a0000001005009d012a200020003ec152a14c27a4a322280d50f018
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=7 tx_id=0x07 status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fd00039e217d73eb66cde0739dc9ab000000008d524946468600000057454250565038207a0000001005009d012a200020003ec152a14c27a4a322280d50f018
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=8 tx_id=0x08 status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fd00049e20096400bf714003406d4dc541cd8af24d7c26425709e01e17d000fef3728f277e6142d62a95df8735d255f01acc60dc336180c2d88f29f631c0939b
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=9 tx_id=0x09 status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fd00049e21096400bf714003406d4dc541cd8af24d7c26425709e01e17d000fef3728f277e6142d62a95df8735d255f01acc60dc336180c2d88f29f631c0939b
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=10 tx_id=0x0A status=0(OK) toa_us=59008 elapsed_ms=73.3 payload_hex=fd00059e20c49a48c992ed7cef2ebad3467834ffda1ca4108ead58c172c3e247bea32adc86f1bf95e78000006952494646620000005745425056503820560000
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=11 tx_id=0x0B status=0(OK) toa_us=59008 elapsed_ms=73.3 payload_hex=fd00059e21c49a48c992ed7cef2ebad3467834ffda1ca4108ead58c172c3e247bea32adc86f1bf95e78000006952494646620000005745425056503820560000
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=12 tx_id=0x0C status=0(OK) toa_us=59008 elapsed_ms=73.3 payload_hex=fd00069e20001004009d012a200020003ec158a14ba7a5a32530180800f018096300bb0010de089fa482dbbf73230400fef70dffb131bade263c9298daedcef6
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=13 tx_id=0x0D status=0(OK) toa_us=59008 elapsed_ms=73.3 payload_hex=fd00069e21001004009d012a200020003ec158a14ba7a5a32530180800f018096300bb0010de089fa482dbbf73230400fef70dffb131bade263c9298daedcef6
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=14 tx_id=0x0E status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fd00079e20b3c07e5c78b8ac8a32342069761508285df085818e48d44ff34000007b5249464674000000574542505650382068000000f004009d012a20002000
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=15 tx_id=0x0F status=0(OK) toa_us=59008 elapsed_ms=73.3 payload_hex=fd00079e21b3c07e5c78b8ac8a32342069761508285df085818e48d44ff34000007b5249464674000000574542505650382068000000f004009d012a20002000
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=16 tx_id=0x10 status=0(OK) toa_us=59008 elapsed_ms=73.3 payload_hex=fd00089e203ea9449b4aa62422a1b7e800c015096400bf71400378511fe2aa3a95ea3ddac0234d283e97b000fef2e263c043a69b207d57f8fbf6c23d9a3fb0b6
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=17 tx_id=0x11 status=0(OK) toa_us=59008 elapsed_ms=73.3 payload_hex=fd00089e213ea9449b4aa62422a1b7e800c015096400bf71400378511fe2aa3a95ea3ddac0234d283e97b000fef2e263c043a69b207d57f8fbf6c23d9a3fb0b6
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=18 tx_id=0x12 status=0(OK) toa_us=59008 elapsed_ms=73.5 payload_hex=fd00099e208a36eaa5eae08ae5af630e0102f05baa309bf9f0a85e918236ba39595212e11888000065524946465e000000574542505650382052000000700400
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=19 tx_id=0x13 status=0(OK) toa_us=59008 elapsed_ms=73.3 payload_hex=fd00099e218a36eaa5eae08ae5af630e0102f05baa309bf9f0a85e918236ba39595212e11888000065524946465e000000574542505650382052000000700400
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=20 tx_id=0x14 status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fd000a9e209d012a200020003ea9449a4aa62422a1b7e800c0150965000088ee1410597232f428d9f5208aba700000fef82af1d2f0434727c7ff5309a6d1205f
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=21 tx_id=0x15 status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fd000a9e219d012a200020003ea9449a4aa62422a1b7e800c0150965000088ee1410597232f428d9f5208aba700000fef82af1d2f0434727c7ff5309a6d1205f
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=22 tx_id=0x16 status=0(OK) toa_us=59008 elapsed_ms=73.3 payload_hex=fd000b9e2084dbefbe9e563b923b97446ff3b0c25089000000575249464650000000574542505650382044000000f003009d012a200020003ec152a34c27a4a3
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=23 tx_id=0x17 status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fd000b9e2184dbefbe9e563b923b97446ff3b0c25089000000575249464650000000574542505650382044000000f003009d012a200020003ec152a34c27a4a3
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=24 tx_id=0x18 status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fd000c9e202230180800f018096500be4810de53db0002b95bee9000fef7087d3692044288dbe1358a5d543078df3df7ecb58a1c45800061524946465a000000
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=25 tx_id=0x19 status=0(OK) toa_us=59008 elapsed_ms=73.3 payload_hex=fd000c9e212230180800f018096500be4810de53db0002b95bee9000fef7087d3692044288dbe1358a5d543078df3df7ecb58a1c45800061524946465a000000
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=26 tx_id=0x1A status=0(OK) toa_us=59008 elapsed_ms=73.3 payload_hex=fd000d9e2057454250565038204e0000003004009d012a200020003ea9449a4aad2422a1b7e801a015094016d909435f49f5aa5aeb2a84d4ce088000fef0ad70
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=27 tx_id=0x1B status=0(OK) toa_us=59008 elapsed_ms=73.3 payload_hex=fd000d9e2157454250565038204e0000003004009d012a200020003ea9449a4aad2422a1b7e801a015094016d909435f49f5aa5aeb2a84d4ce088000fef0ad70
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=28 tx_id=0x1C status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fd000e9e206d2284323d5969f64c11816cad409e6b9a015bb9e87a622b1e10c5138000005b5249464654000000574542505650382048000000f003009d012a20
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=29 tx_id=0x1D status=0(OK) toa_us=59008 elapsed_ms=73.3 payload_hex=fd000e9e216d2284323d5969f64c11816cad409e6b9a015bb9e87a622b1e10c5138000005b5249464654000000574542505650382048000000f003009d012a20
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=30 tx_id=0x1E status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fd000f9e200020003ec154a64ca7a4a3a2280aa8f018096500c67c111cc45188e86e3e9e81e800fef1c1f9bb63a9b2359b79911e80067e03a77f892b05d2dd6c
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=31 tx_id=0x1F status=0(OK) toa_us=59008 elapsed_ms=73.3 payload_hex=fd000f9e210020003ec154a64ca7a4a3a2280aa8f018096500c67c111cc45188e86e3e9e81e800fef1c1f9bb63a9b2359b79911e80067e03a77f892b05d2dd6c
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=32 tx_id=0x20 status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fd00109e20940a432000004d524946464600000057454250565038203a0000001003009d012a200020003ec15aa64ea7a523a2280800f018096700bb00177311
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=33 tx_id=0x21 status=0(OK) toa_us=59008 elapsed_ms=73.3 payload_hex=fd00109e21940a432000004d524946464600000057454250565038203a0000001003009d012a200020003ec15aa64ea7a523a2280800f018096700bb00177311
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=34 tx_id=0x22 status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fd00119e208000fef013f97a88e964efee7198bf4620c08d2f7ab8e2f4000053524946464c0000005745425056503820400000007003009d012a200020003ec1
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=35 tx_id=0x23 status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fd00119e218000fef013f97a88e964efee7198bf4620c08d2f7ab8e2f4000053524946464c0000005745425056503820400000007003009d012a200020003ec1
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=36 tx_id=0x24 status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fd00129e2050a34c27aca322301808019018096500b4e815448ff0c50000feefb63fe50766bc5372a8d115bbf49d6b2e75b8647801240000004d524946464600
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=37 tx_id=0x25 status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fd00129e2150a34c27aca322301808019018096500b4e815448ff0c50000feefb63fe50766bc5372a8d115bbf49d6b2e75b8647801240000004d524946464600
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=38 tx_id=0x26 status=0(OK) toa_us=59008 elapsed_ms=73.3 payload_hex=fd00139e20000057454250565038203a0000001003009d012a200020003ea9449a4ab623a2a1b7e802c01509670000b9d56989e000fef55252511e2e9635be8c
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=39 tx_id=0x27 status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fd00139e21000057454250565038203a0000001003009d012a200020003ea9449a4ab623a2a1b7e802c01509670000b9d56989e000fef55252511e2e9635be8c
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=40 tx_id=0x28 status=0(OK) toa_us=59008 elapsed_ms=73.3 payload_hex=fd00149e2060598a0f4d62ec1c6e13e6000061524946465a00000057454250565038204e0000003004009d012a200020003ec14ea04b27a42321b00800f01809
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=41 tx_id=0x29 status=0(OK) toa_us=59008 elapsed_ms=73.3 payload_hex=fd00149e2160598a0f4d62ec1c6e13e6000061524946465a00000057454250565038204e0000003004009d012a200020003ec14ea04b27a42321b00800f01809
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=42 tx_id=0x2A status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fd00159e206500cd48713aa7e52a5876aacfc8a0620000fefc2f2572d7b40b2ee7d0d94d4dacc173a7b9330469eda7851a6802087222e099800061524946465a
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=43 tx_id=0x2B status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fd00159e216500cd48713aa7e52a5876aacfc8a0620000fefc2f2572d7b40b2ee7d0d94d4dacc173a7b9330469eda7851a6802087222e099800061524946465a
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=44 tx_id=0x2C status=0(OK) toa_us=59008 elapsed_ms=73.3 payload_hex=fd00169e2000000057454250565038204e000000f003009d012a200020003ec152a04aa7a52321b0180c00f018096500b4343cb02dab75d78ad84d0000feed7b
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=45 tx_id=0x2D status=0(OK) toa_us=59008 elapsed_ms=73.3 payload_hex=fd00169e2100000057454250565038204e000000f003009d012a200020003ec152a04aa7a52321b0180c00f018096500b4343cb02dab75d78ad84d0000feed7b
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=46 tx_id=0x2E status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fd00179e208a04c196db100adc180bcd1575621e632c2adc4e3dfb8323bcf7979300f07e0000008d524946468600000057454250565038207a000000b004009d
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=47 tx_id=0x2F status=0(OK) toa_us=59008 elapsed_ms=73.3 payload_hex=fd00179e218a04c196db100adc180bcd1575621e632c2adc4e3dfb8323bcf7979300f07e0000008d524946468600000057454250565038207a000000b004009d
INFO: unrelated frame during TX wait type=0xC0
