=== W2-02 TX: 187 fragments, uart=/dev/ttymxc3 ===
CFG_OK_URC: LBT_ENABLE=0
__W2_02_TX_READY__ n_fragments=187
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=0 tx_id=0x00 status=0(OK) toa_us=59008 elapsed_ms=73.3 payload_hex=fe0000ba01000c0820ffffffffffffffffffffffff5752494646500000005745425056503820440000003003009d012a200020003ec14ea34ca7a4232b301808
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=1 tx_id=0x01 status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fe0001ba016018096700cc1c3a37094000fed6f22132d727e95feb96c087b4df0ded9c608a048df89b26eb592972ec00000075524946466e0000005745425056
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=2 tx_id=0x02 status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fe0002ba503820620000005004009d012a200020003ea9449a4aa62422a1b7e800c015096500c0dc325074f4fa06f8cd5e95fa12e70000fe51958170bffa0181
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=3 tx_id=0x03 status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fe0003ba247bcfaf5bffc5ff72b82764aeb93edc198367cfceb5abc98076a3b2ebfad2433b9f420bae5d26690b48000000575249464650000000574542505650
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=4 tx_id=0x04 status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fe0004ba3820440000005004009d012a200020003ec158a84d27a52422280aa8f018096900014aa31c1f0b010213ca72ab66cc800000fefa89d93a8cc3afd3e5
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=5 tx_id=0x05 status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fe0005ba844806db200fca4d079538d400004b5249464644000000574542505650382038000000d003009d012a200020003ec156a24ba7a52321b0180800f018
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=6 tx_id=0x06 status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fe0006ba096900002e75f988f2d9f5d571f800feee8320bf2dcaa736777657180e00007952494646720000005745425056503820660000005004009d012a2000
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=7 tx_id=0x07 status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fe0007ba20003ebd4ea24aa7242321b0180c00e017896900c3e860742edd3e3713d8d44588f66000fef7ec66a20835e2a0774ed528d01460b4e000a4f0177ef3
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=8 tx_id=0x08 status=0(OK) toa_us=59008 elapsed_ms=73.3 payload_hex=fe0008ba68061b91f3e7443f2a0af36f1eb43dc673f003635f9bcfcdd6699f47e083cd2a20008b52494646840000005745425056503820780000003005009d01
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=9 tx_id=0x09 status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fe0009ba2a200020003ea9449a4aa62422a1b7e800c0150967000075f5970ee3a3d3b6a90fb8c2d7a9357db3fd3609380000fef5d68536dbb5d11db4e8731b31
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=10 tx_id=0x0A status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fe000aba7c5501736dc3dcc73ec9056ddc1acf16391abffb4f66fa9560f9c02ec3210631c638d57997c4c2fc85b9ee0fde3c71a2f73fd2801800005d52494646
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=11 tx_id=0x0B status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fe000bba5600000057454250565038204a0000009003009d012a200020003ec156a44d27a4a3a2280aa8f018096900cdfc0dfae0cbceb4298000fef27060506d
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=12 tx_id=0x0C status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fe000cbaeddaa0c6edcb35bd316efa194d55051ed8cdd0c3fdb202d8f8a77400000091524946468a00000057454250565038207e0000007004009d012a200020
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=13 tx_id=0x0D status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fe000dba003eb5449c4aa723a2a1b7faa800e016896700c3347f5f21d2d94a07c9474789dc2db000fefbafae374225064b761b93a434a8c0341164793b8519d9
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=14 tx_id=0x0E status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fe000ebaa1ccb9163022c896794f79ba7148af95ab67d4e605fa6bbf668308ad74cb4dd1320e8c301834c08d41f1fc38d8fec1e98d9e75f805be000000675249
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=15 tx_id=0x0F status=0(OK) toa_us=59008 elapsed_ms=73.3 payload_hex=fe000fba4646600000005745425056503820540000005004009d012a200020003ec150a34c27a4232230180800f018096700cbe0346fdff6ad7a01efe3880a44
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=16 tx_id=0x10 status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fe0010ba0000fef8476dbe6ab09d50c93309502174070ec82fb7b871bdb0a7abc5eca46aa7b322875e46fe0000003f524946463800000057454250565038202c
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=17 tx_id=0x11 status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fe0011ba000000f002009d012a200020003ec15aa74ea7a523a2280800f018096900004570e40000fef1e429c2fd5f1f0000003f524946463800000057454250
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=18 tx_id=0x12 status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fe0012ba565038202c000000f002009d012a200020003ec15aa74ea7a523a2280800f018096900004570e40000fef221e66674c5083e00008b52494646840000
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=19 tx_id=0x13 status=0(OK) toa_us=59008 elapsed_ms=73.5 payload_hex=fe0013ba005745425056503820780000007004009d012a200020003eb1489d4aa7242321b7faa800e016096700005debf8385db9bf3ded2b0f7beae3c800fef6
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=20 tx_id=0x14 status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fe0014ba8e6734f471aced4004cfe71bf2f41fc7436e8df6503fdd301bb7684ce5797670b5df7f72cfa3edff224e2a781eaadc4c9d7ca1511a57788102d87545
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=21 tx_id=0x15 status=0(OK) toa_us=59008 elapsed_ms=73.5 payload_hex=fe0015ba30ad137e0eb83f031742fc00008d524946468600000057454250565038207a000000f004009d012a200020003ec148a04aa7a42321b7f55800f01809
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=22 tx_id=0x16 status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fe0016ba6500c1cc7b65e6eba62e5c120af372de173238f88b0000fe903086afb5b3e6f74d9cc8578adb71aa18d578f04dcc7b78d75538ac81eb2b7f52d97591
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=23 tx_id=0x17 status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fe0017ba2714bb95f5970db197ef546697cca4cd253cb4cacdb576354a4856565e03637ab10000004d524946464600000057454250565038203a000000d00300
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=24 tx_id=0x18 status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fe0018ba9d012a200020003ebd4c9b4aa7242221b00c00e017896900ceec32435b5350f66997b30000fef2a511cf940c0fe70db62617c8440000005752494646
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=25 tx_id=0x19 status=0(OK) toa_us=59008 elapsed_ms=73.5 payload_hex=fe0019ba500000005745425056503820440000009004009d012a200020003eb94c9f4aa72422a1b7f55800e017096900002df89d905b908c661d7a4aa2bf6ec0
