=== W2-02 TX: 190 fragments, uart=/dev/ttymxc3 ===
CFG_OK_URC: LBT_ENABLE=0
__W2_02_TX_READY__ n_fragments=190
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=0 tx_id=0x00 status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fe0000bd01000c0820ffffffffffffffffffffffff5d524946465600000057454250565038204a0000001003009d012a200020003ec14ea04aaa242321b00801
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=1 tx_id=0x01 status=0(OK) toa_us=59008 elapsed_ms=73.3 payload_hex=fe0001bd4018096700c4d82e68000000fee6ae9ed0b473f57d741a89771589eac6f76682ac473f29718140887765cec8c3ad64a5cbd1c8007f52494646780000
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=2 tx_id=0x02 status=0(OK) toa_us=59008 elapsed_ms=73.5 payload_hex=fe0002bd0057454250565038206c0000005004009d012a200020003ea9469a4aa62422a1b7e800c015096300bf38325074eecabdcb92b6f43ac2d92000fede76
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=3 tx_id=0x03 status=0(OK) toa_us=59008 elapsed_ms=73.3 payload_hex=fe0003bd018e3a6c57594ed54d040933b769482549aff371c57d3d21c1bd4c9107aa70922c7f62565cb90fa32654aee41c78228e9e9ec04cf32846517c840000
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=4 tx_id=0x04 status=0(OK) toa_us=59008 elapsed_ms=73.3 payload_hex=fe0004bd006952494646620000005745425056503820560000009004009d012a200020003ec14ca04ba7a3a321b0180c00f018096500c1cc836c397e15f6afb1
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=5 tx_id=0x05 status=0(OK) toa_us=59008 elapsed_ms=73.3 payload_hex=fe0005bdf872c60e00287800fef9ab725e1b255a23ff70ea0b71437ab0483ac5e0121a7b3d69ecd72c6c020e65b1afbb5a00000055524946464e000000574542
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=6 tx_id=0x06 status=0(OK) toa_us=59008 elapsed_ms=73.3 payload_hex=fe0006bd505650382042000000f003009d012a200020003ec150a14aa7a4a321b00800f018096700cdfc21e007b3a541574cc6032000feb900b1d0f046208f23
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=7 tx_id=0x07 status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fe0007bde89f123ca170f416cd45d4b24e000095524946468e0000005745425056503820820000009004009d012a200020003ec156a54ca7a4a3a2280aa8f018
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=8 tx_id=0x08 status=0(OK) toa_us=59008 elapsed_ms=73.3 payload_hex=fe0008bd096300b8307a0a8c21c5d1e6c812f97ae06734deac00fef82e25052e495a2ba6aba61366c4e11951ebf26d4f9be51428019bd6681c0fd65a9e94f068
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=9 tx_id=0x09 status=0(OK) toa_us=59008 elapsed_ms=73.5 payload_hex=fe0009bd241e63f38bc7adde9e81ca756ec189522b1dabdefac8684be46f3f5b6a51748e5704163a0a7da3b436b405b9c8008752494646800000005745425056
INFO: unrelated frame during TX wait type=0xC0
__W2_02_TX_FRAG__ idx=10 tx_id=0x0A status=0(OK) toa_us=59008 elapsed_ms=73.4 payload_hex=fe000abd503820740000001005009d012a200020003eb54ca14aa724a3a1b00c00e016896500c9101b8b27737628663eec61c8c69faae1d6fb0ca00000fec1ad
INFO: unrelated frame during TX wait type=0xC0
